Lam	Flam
3155.706145	12.410951436579
3155.863934	12.396304140861
3156.021731	12.384023557645
3156.179536	12.374832615682
3156.337349	12.368592186313
3156.495170	12.364679078008
3156.652999	12.362350724321
3156.810835	12.360975716365
3156.968680	12.360119670755
3157.126532	12.359539213752
3157.284393	12.359147688469
3157.442261	12.358997156659
3157.600137	12.359295150866
3157.758021	12.360448355905
3157.915913	12.363097009406
3158.073812	12.368075918114
3158.231720	12.376230700268
3158.389635	12.388060213182
3158.547559	12.403262587315
3158.705490	12.420389978140
3158.863429	12.436873214986
3159.021377	12.449566791436
3159.179332	12.455699033098
3159.337294	12.453838641577
3159.495265	12.444410568280
3159.653244	12.429502962134
3159.811231	12.412078792718
3159.969225	12.394998340985
3160.127228	12.380287286365
3160.285238	12.368876316213
3160.443256	12.360764259395
3160.601282	12.355392230739
3160.759316	12.352013344507
3160.917358	12.349938676579
3161.075408	12.348644239480
3161.233466	12.347780952354
3161.391531	12.347139276199
3161.549605	12.346604675848
3161.707686	12.346121669541
3161.865776	12.345672437222
3162.023873	12.345271911970
3162.181978	12.344982075309
3162.340091	12.344949737725
3162.498212	12.345468812041
3162.656341	12.347053638882
3162.814478	12.350481629177
3162.972622	12.356732324120
3163.130775	12.366744682305
3163.288935	12.380973749746
3163.447104	12.398859207377
3163.605280	12.418467293033
3163.763464	12.436610867975
3163.921656	12.449592982452
3164.079856	12.454384180479
3164.238064	12.449731121538
3164.396280	12.436644667152
3164.554504	12.418009120910
3164.712736	12.397522141627
3164.870975	12.378501183472
3165.029223	12.363083307282
3165.187478	12.352047707663
3165.345742	12.345139767383
3165.504013	12.341591388622
